ABUNDANCE,BIOMAS,GENUS_SPECIES,SAMPLE_DESC,PLOT,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
20,0,Pink encrusting bryozoan,33.21615_-119.48615_18_10_2005_12.2_R35_5_51,R35_5_51,33.21615,-119.48615,18,10,2005
20,0,Pink encrusting bryozoan,33.21615_-119.48615_19_4_2006_12.2_L25_5_52,L25_5_52,33.21615,-119.48615,19,4,2006
20,0,Pink encrusting bryozoan,33.21615_-119.48615_19_4_2006_12.2_L35_5_52,L35_5_52,33.21615,-119.48615,19,4,2006
20,0,Pink encrusting bryozoan,33.21615_-119.48615_19_4_2006_12.2_R35_5_52,R35_5_52,33.21615,-119.48615,19,4,2006
20,0,Pink encrusting bryozoan,33.21615_-119.48615_17_10_2006_12.2_L25_5_53,L25_5_53,33.21615,-119.48615,17,10,2006
20,0,Pink encrusting bryozoan,33.21615_-119.48615_3_11_2007_12.2_L10_5_55,L10_5_55,33.21615,-119.48615,3,11,2007
20,0,Pink encrusting bryozoan,33.21615_-119.48615_3_11_2007_12.2_L25_5_55,L25_5_55,33.21615,-119.48615,3,11,2007
20,0,Pink encrusting bryozoan,33.21688_-119.44412_8_9_1985_12.2_L15_6_11,L15_6_11,33.21688,-119.44412,8,9,1985
20,0,Pink encrusting bryozoan,33.21688_-119.44412_5_10_1986_12.2_R25_6_13,R25_6_13,33.21688,-119.44412,5,10,1986
20,0,Pink encrusting bryozoan,33.21688_-119.44412_6_10_1988_12.2_L15_6_17,L15_6_17,33.21688,-119.44412,6,10,1988
20,0,Pink encrusting bryozoan,33.21688_-119.44412_12_4_1992_12.2_L05_6_24,L05_6_24,33.21688,-119.44412,12,4,1992
20,0,Pink encrusting bryozoan,33.21688_-119.44412_5_10_1994_12.2_R15_6_29,R15_6_29,33.21688,-119.44412,5,10,1994
20,0,Pink encrusting bryozoan,33.21688_-119.44412_6_10_1994_12.2_R25_6_29,R25_6_29,33.21688,-119.44412,6,10,1994
20,0,Pink encrusting bryozoan,33.21688_-119.44412_24_4_1999_12.2_R35_6_38,R35_6_38,33.21688,-119.44412,24,4,1999
20,0,Pink encrusting bryozoan,33.26233_-119.58017_18_10_2006_15.2_R35_7_53,R35_7_53,33.26233,-119.58017,18,10,2006
20,0,Gold encrusting bryozoan,33.21615_-119.48615_28_8_1980_12.2_L25_5_1,L25_5_1,33.21615,-119.48615,28,8,1980
25,0,Pink encrusting bryozoan,33.24763_-119.57038_6_9_1985_11.6_L05_2_11,L05_2_11,33.24763,-119.57038,6,9,1985
25,0,Pink encrusting bryozoan,33.24763_-119.57038_10_10_1987_11.6_L10_2_15,L10_2_15,33.24763,-119.57038,10,10,1987
25,0,Pink encrusting bryozoan,33.24763_-119.57038_10_10_2002_11.6_L25_2_45,L25_2_45,33.24763,-119.57038,10,10,2002
25,0,Pink encrusting bryozoan,33.24763_-119.57038_22_10_2008_11.6_L35_2_57,L35_2_57,33.24763,-119.57038,22,10,2008
25,0,Pink encrusting bryozoan,33.24763_-119.57038_23_10_2011_11.6_L35_2_63,L35_2_63,33.24763,-119.57038,23,10,2011
25,0,Pink encrusting bryozoan,33.24768_-119.57373_30_4_2002_11.6_L40_3_44,L40_3_44,33.24768,-119.57373,30,4,2002
25,0,Pink encrusting bryozoan,33.24768_-119.57373_10_10_2002_11.6_L05_3_45,L05_3_45,33.24768,-119.57373,10,10,2002
25,0,Pink encrusting bryozoan,33.24768_-119.57373_10_10_2002_11.6_L10_3_45,L10_3_45,33.24768,-119.57373,10,10,2002
25,0,Pink encrusting bryozoan,33.24768_-119.57373_10_10_2002_11.6_R45_3_45,R45_3_45,33.24768,-119.57373,10,10,2002
25,0,Pink encrusting bryozoan,33.21665_-119.48542_14_9_1983_13.7_L35_4_7,L35_4_7,33.21665,-119.48542,14,9,1983
25,0,Pink encrusting bryozoan,33.21665_-119.48542_8_10_1987_13.7_R15_4_15,R15_4_15,33.21665,-119.48542,8,10,1987
25,0,Pink encrusting bryozoan,33.21665_-119.48542_29_4_1988_13.7_L25_4_16,L25_4_16,33.21665,-119.48542,29,4,1988
25,0,Pink encrusting bryozoan,33.21665_-119.48542_29_4_1988_13.7_L35_4_16,L35_4_16,33.21665,-119.48542,29,4,1988
25,0,Pink encrusting bryozoan,33.21665_-119.48542_22_4_1989_13.7_L25_4_18,L25_4_18,33.21665,-119.48542,22,4,1989
25,0,Pink encrusting bryozoan,33.21665_-119.48542_22_4_1989_13.7_R10_4_18,R10_4_18,33.21665,-119.48542,22,4,1989
25,0,Pink encrusting bryozoan,33.21665_-119.48542_18_4_1991_13.7_L25_4_22,L25_4_22,33.21665,-119.48542,18,4,1991
25,0,Pink encrusting bryozoan,33.21665_-119.48542_25_10_1993_13.7_L30_4_27,L30_4_27,33.21665,-119.48542,25,10,1993
25,0,Pink encrusting bryozoan,33.21665_-119.48542_29_4_1996_13.7_L25_4_32,L25_4_32,33.21665,-119.48542,29,4,1996
25,0,Pink encrusting bryozoan,33.21615_-119.48615_19_2_1984_12.2_R15_5_8,R15_5_8,33.21615,-119.48615,19,2,1984
25,0,Pink encrusting bryozoan,33.21615_-119.48615_26_4_1985_12.2_R10_5_10,R10_5_10,33.21615,-119.48615,26,4,1985
25,0,Pink encrusting bryozoan,33.21615_-119.48615_3_10_1986_12.2_R10_5_13,R10_5_13,33.21615,-119.48615,3,10,1986
25,0,Pink encrusting bryozoan,33.21615_-119.48615_27_4_1987_12.2_L35_5_14,L35_5_14,33.21615,-119.48615,27,4,1987
25,0,Pink encrusting bryozoan,33.21615_-119.48615_9_10_1987_12.2_L15_5_15,L15_5_15,33.21615,-119.48615,9,10,1987
25,0,Pink encrusting bryozoan,33.21615_-119.48615_21_4_1989_12.2_R25_5_18,R25_5_18,33.21615,-119.48615,21,4,1989
25,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1991_12.2_L10_5_22,L10_5_22,33.21615,-119.48615,17,4,1991
25,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1991_12.2_L25_5_22,L25_5_22,33.21615,-119.48615,17,4,1991
25,0,Pink encrusting bryozoan,33.21615_-119.48615_11_10_1991_12.2_L10_5_23,L10_5_23,33.21615,-119.48615,11,10,1991
25,0,Pink encrusting bryozoan,33.21615_-119.48615_11_10_1991_12.2_R10_5_23,R10_5_23,33.21615,-119.48615,11,10,1991
25,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1997_12.2_L15_5_34,L15_5_34,33.21615,-119.48615,17,4,1997
25,0,Pink encrusting bryozoan,33.21615_-119.48615_1_5_2002_12.2_L25_5_44,L25_5_44,33.21615,-119.48615,1,5,2002
25,0,Pink encrusting bryozoan,33.21615_-119.48615_12_10_2002_12.2_L25_5_45,L25_5_45,33.21615,-119.48615,12,10,2002
25,0,Pink encrusting bryozoan,33.21615_-119.48615_17_10_2003_12.2_R25_5_47,R25_5_47,33.21615,-119.48615,17,10,2003
25,0,Pink encrusting bryozoan,33.21615_-119.48615_28_10_2004_12.2_R25_5_49,R25_5_49,33.21615,-119.48615,28,10,2004
25,0,Pink encrusting bryozoan,33.21615_-119.48615_10_5_2005_12.2_R35_5_50,R35_5_50,33.21615,-119.48615,10,5,2005
25,0,Pink encrusting bryozoan,33.21688_-119.44412_26_4_1987_12.2_R15_6_14,R15_6_14,33.21688,-119.44412,26,4,1987
25,0,Pink encrusting bryozoan,33.21688_-119.44412_19_4_1989_12.2_L15_6_18,L15_6_18,33.21688,-119.44412,19,4,1989
30,0,Pink encrusting bryozoan,33.21665_-119.48542_8_10_1987_13.7_L30_4_15,L30_4_15,33.21665,-119.48542,8,10,1987
30,0,Pink encrusting bryozoan,33.21665_-119.48542_10_10_1991_13.7_L30_4_23,L30_4_23,33.21665,-119.48542,10,10,1991
30,0,Pink encrusting bryozoan,33.21615_-119.48615_25_4_1982_12.2_R35_5_4,R35_5_4,33.21615,-119.48615,25,4,1982
30,0,Pink encrusting bryozoan,33.21615_-119.48615_27_4_1987_12.2_L10_5_14,L10_5_14,33.21615,-119.48615,27,4,1987
30,0,Pink encrusting bryozoan,33.21615_-119.48615_27_4_1987_12.2_R10_5_14,R10_5_14,33.21615,-119.48615,27,4,1987
30,0,Pink encrusting bryozoan,33.21615_-119.48615_6_10_1988_12.2_R10_5_17,R10_5_17,33.21615,-119.48615,6,10,1988
30,0,Pink encrusting bryozoan,33.21615_-119.48615_21_4_1989_12.2_L10_5_18,L10_5_18,33.21615,-119.48615,21,4,1989
30,0,Pink encrusting bryozoan,33.21615_-119.48615_21_4_1989_12.2_R15_5_18,R15_5_18,33.21615,-119.48615,21,4,1989
30,0,Pink encrusting bryozoan,33.21615_-119.48615_21_10_1993_12.2_R10_5_27,R10_5_27,33.21615,-119.48615,21,10,1993
30,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1994_12.2_L10_5_28,L10_5_28,33.21615,-119.48615,17,4,1994
30,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1994_12.2_R15_5_28,R15_5_28,33.21615,-119.48615,17,4,1994
30,0,Pink encrusting bryozoan,33.21615_-119.48615_17_10_2003_12.2_R10_5_47,R10_5_47,33.21615,-119.48615,17,10,2003
30,0,Pink encrusting bryozoan,33.21688_-119.44412_16_10_2006_12.2_R35_6_53,R35_6_53,33.21688,-119.44412,16,10,2006
35,0,Pink encrusting bryozoan,33.24763_-119.57038_10_10_2002_11.6_L15_2_45,L15_2_45,33.24763,-119.57038,10,10,2002
35,0,Pink encrusting bryozoan,33.24763_-119.57038_2_5_2003_11.6_L15_2_46,L15_2_46,33.24763,-119.57038,2,5,2003
35,0,Pink encrusting bryozoan,33.21665_-119.48542_24_4_1987_13.7_L30_4_14,L30_4_14,33.21665,-119.48542,24,4,1987
35,0,Pink encrusting bryozoan,33.21665_-119.48542_22_10_1990_13.7_L30_4_21,L30_4_21,33.21665,-119.48542,22,10,1990
35,0,Pink encrusting bryozoan,33.21665_-119.48542_19_4_1991_13.7_L30_4_22,L30_4_22,33.21665,-119.48542,19,4,1991
35,0,Pink encrusting bryozoan,33.21615_-119.48615_27_4_1987_12.2_R15_5_14,R15_5_14,33.21615,-119.48615,27,4,1987
35,0,Pink encrusting bryozoan,33.21615_-119.48615_8_10_1987_12.2_R10_5_15,R10_5_15,33.21615,-119.48615,8,10,1987
35,0,Pink encrusting bryozoan,33.21615_-119.48615_9_10_1987_12.2_R15_5_15,R15_5_15,33.21615,-119.48615,9,10,1987
35,0,Pink encrusting bryozoan,33.21615_-119.48615_26_4_1988_12.2_L15_5_16,L15_5_16,33.21615,-119.48615,26,4,1988
35,0,Pink encrusting bryozoan,33.21615_-119.48615_19_10_1990_12.2_L10_5_21,L10_5_21,33.21615,-119.48615,19,10,1990
35,0,Pink encrusting bryozoan,33.21615_-119.48615_4_5_2000_12.2_L15_5_40,L15_5_40,33.21615,-119.48615,4,5,2000
35,0,Pink encrusting bryozoan,33.21615_-119.48615_3_5_2001_12.2_L15_5_42,L15_5_42,33.21615,-119.48615,3,5,2001
35,0,Pink encrusting bryozoan,33.21615_-119.48615_17_10_2003_12.2_L15_5_47,L15_5_47,33.21615,-119.48615,17,10,2003
35,0,Pink encrusting bryozoan,33.21615_-119.48615_10_5_2005_12.2_L25_5_50,L25_5_50,33.21615,-119.48615,10,5,2005
40,0,Pink encrusting bryozoan,33.24768_-119.57373_1_5_2003_11.6_R20_3_46,R20_3_46,33.24768,-119.57373,1,5,2003
40,0,Pink encrusting bryozoan,33.21665_-119.48542_8_10_1988_13.7_L25_4_17,L25_4_17,33.21665,-119.48542,8,10,1988
40,0,Pink encrusting bryozoan,33.21615_-119.48615_26_4_1988_12.2_R10_5_16,R10_5_16,33.21615,-119.48615,26,4,1988
40,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1993_12.2_L10_5_26,L10_5_26,33.21615,-119.48615,17,4,1993
40,0,Pink encrusting bryozoan,33.21615_-119.48615_12_10_2002_12.2_L15_5_45,L15_5_45,33.21615,-119.48615,12,10,2002
45,0,Pink encrusting bryozoan,33.24763_-119.57038_3_5_2002_11.6_L35_2_44,L35_2_44,33.24763,-119.57038,3,5,2002
45,0,Pink encrusting bryozoan,33.24763_-119.57038_10_10_2002_11.6_L35_2_45,L35_2_45,33.24763,-119.57038,10,10,2002
45,0,Pink encrusting bryozoan,33.21665_-119.48542_8_10_1987_13.7_L25_4_15,L25_4_15,33.21665,-119.48542,8,10,1987
45,0,Pink encrusting bryozoan,33.21665_-119.48542_19_4_2006_13.7_L35_4_52,L35_4_52,33.21665,-119.48542,19,4,2006
45,0,Pink encrusting bryozoan,33.21615_-119.48615_3_5_2003_12.2_L15_5_46,L15_5_46,33.21615,-119.48615,3,5,2003
50,0,Pink encrusting bryozoan,33.24763_-119.57038_16_10_2003_11.6_L35_2_47,L35_2_47,33.24763,-119.57038,16,10,2003
55,0,Pink encrusting bryozoan,33.24763_-119.57038_10_10_2002_11.6_R35_2_45,R35_2_45,33.24763,-119.57038,10,10,2002
5,0,Orange encrusting sponge,33.27325_-119.48615_25_4_1981_12.2_L05_1_2,L05_1_2,33.27325,-119.48615,25,4,1981
5,0,Orange encrusting sponge,33.27325_-119.48615_25_4_1981_12.2_L25_1_2,L25_1_2,33.27325,-119.48615,25,4,1981
5,0,Orange encrusting sponge,33.27325_-119.48615_25_4_1981_12.2_R15_1_2,R15_1_2,33.27325,-119.48615,25,4,1981
5,0,Orange encrusting sponge,33.27325_-119.48615_24_10_1981_12.2_L25_1_3,L25_1_3,33.27325,-119.48615,24,10,1981
5,0,Orange encrusting sponge,33.27325_-119.48615_1_5_1983_12.2_L25_1_6,L25_1_6,33.27325,-119.48615,1,5,1983
5,0,Orange encrusting sponge,33.27325_-119.48615_14_9_1983_12.2_R25_1_7,R25_1_7,33.27325,-119.48615,14,9,1983
5,0,Orange encrusting sponge,33.27325_-119.48615_19_2_1984_12.2_L45_1_8,L45_1_8,33.27325,-119.48615,19,2,1984
5,0,Orange encrusting sponge,33.27325_-119.48615_19_2_1984_12.2_R25_1_8,R25_1_8,33.27325,-119.48615,19,2,1984
5,0,Orange encrusting sponge,33.27325_-119.48615_5_9_1985_12.2_L45_1_11,L45_1_11,33.27325,-119.48615,5,9,1985
5,0,Orange encrusting sponge,33.27325_-119.48615_5_9_1985_12.2_R25_1_11,R25_1_11,33.27325,-119.48615,5,9,1985
5,0,Orange encrusting sponge,33.27325_-119.48615_18_4_1986_12.2_L45_1_12,L45_1_12,33.27325,-119.48615,18,4,1986
5,0,Orange encrusting sponge,33.27325_-119.48615_5_10_1986_12.2_L25_1_13,L25_1_13,33.27325,-119.48615,5,10,1986
5,0,Orange encrusting sponge,33.27325_-119.48615_7_10_1987_12.2_L25_1_15,L25_1_15,33.27325,-119.48615,7,10,1987
5,0,Orange encrusting sponge,33.27325_-119.48615_26_4_1988_12.2_L25_1_16,L25_1_16,33.27325,-119.48615,26,4,1988
5,0,Orange encrusting sponge,33.27325_-119.48615_26_4_1988_12.2_L45_1_16,L45_1_16,33.27325,-119.48615,26,4,1988
5,0,Orange encrusting sponge,33.27325_-119.48615_26_4_1988_12.2_R45_1_16,R45_1_16,33.27325,-119.48615,26,4,1988
5,0,Orange encrusting sponge,33.27325_-119.48615_9_10_1988_12.2_R25_1_17,R25_1_17,33.27325,-119.48615,9,10,1988
5,0,Orange encrusting sponge,33.27325_-119.48615_18_4_1989_12.2_L45_1_18,L45_1_18,33.27325,-119.48615,18,4,1989
5,0,Orange encrusting sponge,33.27325_-119.48615_10_11_1989_12.2_L15_1_19,L15_1_19,33.27325,-119.48615,10,11,1989
5,0,Orange encrusting sponge,33.27325_-119.48615_10_11_1989_12.2_L25_1_19,L25_1_19,33.27325,-119.48615,10,11,1989
5,0,Orange encrusting sponge,33.27325_-119.48615_20_10_1990_12.2_R45_1_21,R45_1_21,33.27325,-119.48615,20,10,1990
5,0,Orange encrusting sponge,33.27325_-119.48615_18_4_1991_12.2_R45_1_22,R45_1_22,33.27325,-119.48615,18,4,1991
5,0,Orange encrusting sponge,33.27325_-119.48615_6_10_1992_12.2_L05_1_25,L05_1_25,33.27325,-119.48615,6,10,1992
5,0,Orange encrusting sponge,33.27325_-119.48615_25_4_1996_12.2_L05_1_32,L05_1_32,33.27325,-119.48615,25,4,1996
5,0,Orange encrusting sponge,33.27325_-119.48615_3_10_1996_12.2_L15_1_33,L15_1_33,33.27325,-119.48615,3,10,1996
5,0,Orange encrusting sponge,33.27325_-119.48615_7_10_1999_12.2_L05_1_39,L05_1_39,33.27325,-119.48615,7,10,1999
5,0,Orange encrusting sponge,33.27325_-119.48615_25_10_2000_12.2_R05_1_41,R05_1_41,33.27325,-119.48615,25,10,2000
5,0,Orange encrusting sponge,33.27325_-119.48615_25_10_2000_12.2_R25_1_41,R25_1_41,33.27325,-119.48615,25,10,2000
5,0,Orange encrusting sponge,33.27325_-119.48615_15_10_2001_12.2_L15_1_43,L15_1_43,33.27325,-119.48615,15,10,2001
5,0,Orange encrusting sponge,33.27325_-119.48615_2_5_2003_12.2_L15_1_46,L15_1_46,33.27325,-119.48615,2,5,2003
5,0,Orange encrusting sponge,33.27325_-119.48615_25_10_2004_12.2_L15_1_49,L15_1_49,33.27325,-119.48615,25,10,2004
5,0,Orange encrusting sponge,33.27325_-119.48615_25_10_2004_12.2_R25_1_49,R25_1_49,33.27325,-119.48615,25,10,2004
5,0,Orange encrusting sponge,33.27325_-119.48615_21_4_2006_12.2_L05_1_52,L05_1_52,33.27325,-119.48615,21,4,2006
5,0,Orange encrusting sponge,33.27325_-119.48615_21_4_2006_12.2_R15_1_52,R15_1_52,33.27325,-119.48615,21,4,2006
5,0,Orange encrusting sponge,33.27325_-119.48615_16_10_2006_12.2_L05_1_53,L05_1_53,33.27325,-119.48615,16,10,2006
5,0,Orange encrusting sponge,33.27325_-119.48615_16_10_2006_12.2_L15_1_53,L15_1_53,33.27325,-119.48615,16,10,2006
5,0,Orange encrusting sponge,33.27325_-119.48615_16_10_2006_12.2_R25_1_53,R25_1_53,33.27325,-119.48615,16,10,2006
5,0,Orange encrusting sponge,33.27325_-119.48615_30_4_2007_12.2_L15_1_54,L15_1_54,33.27325,-119.48615,30,4,2007
5,0,Orange encrusting sponge,33.27325_-119.48615_30_4_2007_12.2_R15_1_54,R15_1_54,33.27325,-119.48615,30,4,2007
5,0,Orange encrusting sponge,33.27325_-119.48615_2_11_2007_12.2_L05_1_55,L05_1_55,33.27325,-119.48615,2,11,2007
5,0,Orange encrusting sponge,33.27325_-119.48615_2_11_2007_12.2_L15_1_55,L15_1_55,33.27325,-119.48615,2,11,2007
5,0,Orange encrusting sponge,33.27325_-119.48615_2_11_2007_12.2_R25_1_55,R25_1_55,33.27325,-119.48615,2,11,2007
5,0,Orange encrusting sponge,33.27325_-119.48615_20_10_2008_12.2_R05_1_57,R05_1_57,33.27325,-119.48615,20,10,2008
5,0,Orange encrusting sponge,33.27325_-119.48615_13_12_2010_12.2_R45_1_61,R45_1_61,33.27325,-119.48615,13,12,2010
5,0,Orange encrusting sponge,33.27325_-119.48615_22_10_2011_12.2_R15_1_63,R15_1_63,33.27325,-119.48615,22,10,2011
5,0,Orange encrusting sponge,33.24763_-119.57038_13_9_1983_11.6_R05_2_7,R05_2_7,33.24763,-119.57038,13,9,1983
5,0,Orange encrusting sponge,33.24763_-119.57038_6_9_1985_11.6_L35_2_11,L35_2_11,33.24763,-119.57038,6,9,1985
5,0,Orange encrusting sponge,33.24763_-119.57038_6_9_1985_11.6_R10_2_11,R10_2_11,33.24763,-119.57038,6,9,1985
5,0,Orange encrusting sponge,33.24763_-119.57038_17_10_2001_11.6_L35_2_43,L35_2_43,33.24763,-119.57038,17,10,2001
5,0,Orange encrusting sponge,33.24763_-119.57038_10_10_2002_11.6_L15_2_45,L15_2_45,33.24763,-119.57038,10,10,2002
5,0,Orange encrusting sponge,33.24763_-119.57038_16_10_2003_11.6_L35_2_47,L35_2_47,33.24763,-119.57038,16,10,2003
5,0,Orange encrusting sponge,33.24763_-119.57038_19_10_2005_11.6_L35_2_51,L35_2_51,33.24763,-119.57038,19,10,2005
5,0,Orange encrusting sponge,33.24763_-119.57038_19_10_2006_11.6_R25_2_53,R25_2_53,33.24763,-119.57038,19,10,2006
5,0,Orange encrusting sponge,33.24763_-119.57038_22_10_2008_11.6_L10_2_57,L10_2_57,33.24763,-119.57038,22,10,2008
5,0,Orange encrusting sponge,33.24763_-119.57038_22_10_2008_11.6_L35_2_57,L35_2_57,33.24763,-119.57038,22,10,2008
5,0,Orange encrusting sponge,33.24763_-119.57038_15_12_2010_11.6_L15_2_61,L15_2_61,33.24763,-119.57038,15,12,2010
5,0,Orange encrusting sponge,33.24763_-119.57038_15_12_2010_11.6_L35_2_61,L35_2_61,33.24763,-119.57038,15,12,2010
5,0,Orange encrusting sponge,33.24763_-119.57038_15_12_2010_11.6_R15_2_61,R15_2_61,33.24763,-119.57038,15,12,2010
5,0,Orange encrusting sponge,33.24768_-119.57373_27_4_1981_11.6_L20_3_2,L20_3_2,33.24768,-119.57373,27,4,1981
5,0,Orange encrusting sponge,33.24768_-119.57373_21_10_1981_11.6_R10_3_3,R10_3_3,33.24768,-119.57373,21,10,1981
5,0,Orange encrusting sponge,33.24768_-119.57373_21_10_1981_11.6_R20_3_3,R20_3_3,33.24768,-119.57373,21,10,1981
5,0,Orange encrusting sponge,33.24768_-119.57373_13_9_1983_11.6_R10_3_7,R10_3_7,33.24768,-119.57373,13,9,1983
5,0,Orange encrusting sponge,33.24768_-119.57373_5_10_1984_11.6_L45_3_9,L45_3_9,33.24768,-119.57373,5,10,1984
5,0,Orange encrusting sponge,33.24768_-119.57373_27_4_1985_11.6_L45_3_10,L45_3_10,33.24768,-119.57373,27,4,1985
5,0,Orange encrusting sponge,33.24768_-119.57373_6_9_1985_11.6_R10_3_11,R10_3_11,33.24768,-119.57373,6,9,1985
5,0,Orange encrusting sponge,33.24768_-119.57373_18_4_1994_11.6_R45_3_28,R45_3_28,33.24768,-119.57373,18,4,1994
5,0,Orange encrusting sponge,33.24768_-119.57373_11_10_1999_11.6_L25_3_39,L25_3_39,33.24768,-119.57373,11,10,1999
5,0,Orange encrusting sponge,33.24768_-119.57373_12_5_2005_11.6_R20_3_50,R20_3_50,33.24768,-119.57373,12,5,2005
5,0,Orange encrusting sponge,33.24768_-119.57373_19_10_2005_11.6_L05_3_51,L05_3_51,33.24768,-119.57373,19,10,2005
5,0,Orange encrusting sponge,33.24768_-119.57373_19_10_2005_11.6_L10_3_51,L10_3_51,33.24768,-119.57373,19,10,2005
5,0,Orange encrusting sponge,33.24768_-119.57373_20_4_2006_11.6_L10_3_52,L10_3_52,33.24768,-119.57373,20,4,2006
5,0,Orange encrusting sponge,33.24768_-119.57373_22_10_2008_11.6_L10_3_57,L10_3_57,33.24768,-119.57373,22,10,2008
5,0,Orange encrusting sponge,33.24768_-119.57373_22_10_2008_11.6_R10_3_57,R10_3_57,33.24768,-119.57373,22,10,2008
5,0,Orange encrusting sponge,33.24768_-119.57373_22_10_2008_11.6_R20_3_57,R20_3_57,33.24768,-119.57373,22,10,2008
5,0,Orange encrusting sponge,33.24768_-119.57373_23_10_2011_11.6_L10_3_63,L10_3_63,33.24768,-119.57373,23,10,2011
5,0,Orange encrusting sponge,33.24768_-119.57373_23_10_2011_11.6_R45_3_63,R45_3_63,33.24768,-119.57373,23,10,2011
5,0,Orange encrusting sponge,33.21665_-119.48542_29_4_1981_13.7_L15_4_2,L15_4_2,33.21665,-119.48542,29,4,1981
5,0,Orange encrusting sponge,33.21665_-119.48542_20_10_1981_13.7_R10_4_3,R10_4_3,33.21665,-119.48542,20,10,1981
5,0,Orange encrusting sponge,33.21665_-119.48542_27_4_1982_13.7_L15_4_4,L15_4_4,33.21665,-119.48542,27,4,1982
5,0,Orange encrusting sponge,33.21665_-119.48542_27_4_1982_13.7_L35_4_4,L35_4_4,33.21665,-119.48542,27,4,1982
5,0,Orange encrusting sponge,33.21665_-119.48542_17_10_1982_13.7_R25_4_5,R25_4_5,33.21665,-119.48542,17,10,1982
5,0,Orange encrusting sponge,33.21665_-119.48542_26_4_1983_13.7_L15_4_6,L15_4_6,33.21665,-119.48542,26,4,1983
5,0,Orange encrusting sponge,33.21665_-119.48542_26_4_1983_13.7_R10_4_6,R10_4_6,33.21665,-119.48542,26,4,1983
5,0,Orange encrusting sponge,33.21665_-119.48542_14_9_1983_13.7_R15_4_7,R15_4_7,33.21665,-119.48542,14,9,1983
5,0,Orange encrusting sponge,33.21665_-119.48542_4_10_1984_13.7_L15_4_9,L15_4_9,33.21665,-119.48542,4,10,1984
5,0,Orange encrusting sponge,33.21665_-119.48542_25_4_1985_13.7_L15_4_10,L15_4_10,33.21665,-119.48542,25,4,1985
5,0,Orange encrusting sponge,33.21665_-119.48542_25_4_1985_13.7_R15_4_10,R15_4_10,33.21665,-119.48542,25,4,1985
5,0,Orange encrusting sponge,33.21665_-119.48542_7_9_1985_13.7_R15_4_11,R15_4_11,33.21665,-119.48542,7,9,1985
5,0,Orange encrusting sponge,33.21665_-119.48542_18_4_1986_13.7_R15_4_12,R15_4_12,33.21665,-119.48542,18,4,1986
5,0,Orange encrusting sponge,33.21665_-119.48542_2_10_1986_13.7_L25_4_13,L25_4_13,33.21665,-119.48542,2,10,1986
5,0,Orange encrusting sponge,33.21665_-119.48542_2_10_1986_13.7_R15_4_13,R15_4_13,33.21665,-119.48542,2,10,1986
5,0,Orange encrusting sponge,33.21665_-119.48542_24_4_1987_13.7_R15_4_14,R15_4_14,33.21665,-119.48542,24,4,1987
5,0,Orange encrusting sponge,33.21665_-119.48542_8_10_1987_13.7_R15_4_15,R15_4_15,33.21665,-119.48542,8,10,1987
5,0,Orange encrusting sponge,33.21665_-119.48542_29_4_1988_13.7_L15_4_16,L15_4_16,33.21665,-119.48542,29,4,1988
5,0,Orange encrusting sponge,33.21665_-119.48542_29_4_1988_13.7_R25_4_16,R25_4_16,33.21665,-119.48542,29,4,1988
5,0,Orange encrusting sponge,33.21665_-119.48542_22_4_1989_13.7_R15_4_18,R15_4_18,33.21665,-119.48542,22,4,1989
5,0,Orange encrusting sponge,33.21665_-119.48542_10_10_1991_13.7_L35_4_23,L35_4_23,33.21665,-119.48542,10,10,1991
5,0,Orange encrusting sponge,33.21665_-119.48542_12_4_1992_13.7_R15_4_24,R15_4_24,33.21665,-119.48542,12,4,1992
5,0,Orange encrusting sponge,33.21665_-119.48542_12_4_1992_13.7_R25_4_24,R25_4_24,33.21665,-119.48542,12,4,1992
5,0,Orange encrusting sponge,33.21665_-119.48542_8_10_1992_13.7_R15_4_25,R15_4_25,33.21665,-119.48542,8,10,1992
5,0,Orange encrusting sponge,33.21665_-119.48542_9_10_1992_13.7_L30_4_25,L30_4_25,33.21665,-119.48542,9,10,1992
5,0,Orange encrusting sponge,33.21665_-119.48542_9_10_1992_13.7_L35_4_25,L35_4_25,33.21665,-119.48542,9,10,1992
5,0,Orange encrusting sponge,33.21665_-119.48542_25_10_1993_13.7_L15_4_27,L15_4_27,33.21665,-119.48542,25,10,1993
5,0,Orange encrusting sponge,33.21665_-119.48542_25_10_1993_13.7_R15_4_27,R15_4_27,33.21665,-119.48542,25,10,1993
5,0,Orange encrusting sponge,33.21665_-119.48542_16_4_1994_13.7_L15_4_28,L15_4_28,33.21665,-119.48542,16,4,1994
5,0,Orange encrusting sponge,33.21665_-119.48542_16_4_1994_13.7_R15_4_28,R15_4_28,33.21665,-119.48542,16,4,1994
5,0,Orange encrusting sponge,33.21665_-119.48542_6_10_1994_13.7_R10_4_29,R10_4_29,33.21665,-119.48542,6,10,1994
5,0,Orange encrusting sponge,33.21665_-119.48542_6_10_1994_13.7_R15_4_29,R15_4_29,33.21665,-119.48542,6,10,1994
